입출금구분,계좌주,금융기관,계좌번호,거래일자,거래시간,거래종류,취급점,임금적요,입금액,출금적요,출금액,거래후잔액,상대은행,상대예금주,상대계좌번호,단말번호,IP주소,MAC주소,비고1,비고2
출금,류하준002,신한은행,122-302-3102,2024-04-28,12:32:45,이체,강남지점,,0,피해금,2000000,5342472,카카오뱅크,임수빈,111-211-3011,ATM8940,203.0.113.222,2D:5F:65:EA:0B:14,,
출금,도하린042,농협,162-342-3142,2024-06-08,01:49:01,이체,역삼지점,,0,생활비,54611,4742037,우리은행,노시우073,193-373-3173,ATM2703,203.0.113.251,E6:10:6E:CF:80:5D,,
출금,류하준050,국민은행,170-350-3150,2024-01-22,18:50:44,이체,여의도지점,,0,피해금,300000,11599545,하나은행,조현우,110-210-3010,ATM3539,203.0.113.96,2D:7F:50:FF:2E:AD,,
출금,도하린058,신한은행,178-358-3158,2024-08-23,10:44:00,이체,강남지점,,0,피해금,3000000,11359572,신한은행,강민재,108-208-3008,ATM4452,203.0.113.98,33:A6:B9:84:5F:86,,
출금,장도윤031,우리은행,151-331-3131,2024-05-31,15:49:56,이체,종로지점,,0,생활비,727157,4942925,농협,양준석070,190-370-3170,ATM4845,203.0.113.165,2B:CD:9F:B8:89:E8,,
출금,설진우045,우리은행,165-345-3145,2024-03-29,21:42:38,이체,종로지점,,0,생활비,61640,567848,카카오뱅크,설진우061,181-361-3161,ATM4685,203.0.113.126,B8:6F:B0:65:37:66,,
출금,마준호043,국민은행,163-343-3143,2024-05-12,20:48:47,이체,강남지점,,0,생활비,88180,12468709,우리은행,송우진017,137-317-3117,ATM3905,203.0.113.1,57:54:95:36:F9:AD,,
출금,양준석006,토스뱅크,126-306-3106,2024-09-05,11:00:39,이체,역삼지점,,0,생활비,160072,11658551,신한은행,차미래023,143-323-3123,ATM7703,203.0.113.169,08:8F:F0:02:4F:12,,
출금,조현우,하나은행,110-210-3010,2024-06-19,16:50:15,이체,강남지점,,0,집금,1000000,13064916,하나은행,최지훈,103-203-3003,ATM8184,203.0.113.196,30:E4:3F:2B:1F:11,,
출금,마준호043,국민은행,163-343-3143,2024-01-05,01:47:42,이체,역삼지점,,0,생활비,776489,11028241,신한은행,안채원030,150-330-3130,ATM6675,203.0.113.189,B3:64:AB:5D:BD:CC,,
출금,도하린042,농협,162-342-3142,2024-08-04,10:38:55,이체,여의도지점,,0,생활비,638250,12602144,국민은행,설진우029,149-329-3129,ATM6066,203.0.113.66,55:B1:4D:C4:84:54,,
출금,장도윤031,우리은행,151-331-3131,2024-03-05,14:18:15,이체,강남지점,,0,생활비,649200,3063443,우리은행,도하린010,130-310-3110,ATM7779,203.0.113.109,D2:B3:CB:16:59:71,,
출금,설진우013,토스뱅크,133-313-3113,2024-04-08,21:16:32,이체,강남지점,,0,생활비,725148,190812,우리은행,송우진017,137-317-3117,ATM5659,203.0.113.174,A6:54:A2:A7:7F:C5,,
출금,송우진017,우리은행,137-317-3117,2024-08-21,20:47:40,이체,여의도지점,,0,피해금,500000,8832198,신한은행,신소희,115-215-3015,ATM9745,203.0.113.80,B1:F6:74:2D:E2:9D,,
출금,마준호059,우리은행,179-359-3159,2024-07-30,11:20:46,이체,여의도지점,,0,생활비,668641,1227882,우리은행,장도윤031,151-331-3131,ATM3269,203.0.113.33,24:45:47:0A:D2:6D,,
출금,양준석022,국민은행,142-322-3122,2024-04-21,02:58:43,이체,역삼지점,,0,생활비,470954,7493532,국민은행,전성호036,156-336-3136,ATM2218,203.0.113.237,F0:87:2F:00:D1:CD,,
출금,설진우061,카카오뱅크,181-361-3161,2024-07-03,10:03:49,이체,여의도지점,,0,생활비,164592,5560898,우리은행,장도윤031,151-331-3131,ATM3202,203.0.113.148,0C:AB:70:C4:E1:3D,,
출금,차미래007,농협,127-307-3107,2024-06-06,12:06:26,이체,종로지점,,0,생활비,389816,4957741,토스뱅크,전성호020,140-320-3120,ATM5555,203.0.113.98,D6:90:BB:5C:80:9D,,
출금,차미래007,농협,127-307-3107,2024-04-18,03:08:37,이체,역삼지점,,0,생활비,356570,7137059,토스뱅크,전성호020,140-320-3120,ATM7874,203.0.113.33,A1:8B:FD:18:10:A7,,
출금,전성호052,우리은행,172-352-3152,2024-04-24,18:50:28,이체,여의도지점,,0,생활비,642953,10942423,우리은행,류하준066,186-366-3166,ATM1633,203.0.113.76,35:35:D4:F4:23:B8,,
출금,전성호036,국민은행,156-336-3136,2024-09-04,19:30:39,이체,강남지점,,0,생활비,270381,335663,카카오뱅크,마준호075,195-375-3175,ATM9084,203.0.113.16,91:A9:BA:91:9E:D5,,
출금,고은비069,토스뱅크,189-369-3169,2024-08-04,20:42:22,이체,여의도지점,,0,생활비,623461,1880201,토스뱅크,전성호020,140-320-3120,ATM3238,203.0.113.208,1F:C3:91:C5:8E:D1,,
출금,안채원062,토스뱅크,182-362-3162,2024-09-23,21:48:15,이체,종로지점,,0,생활비,196481,11172683,우리은행,전성호052,172-352-3152,ATM8796,203.0.113.70,E1:E3:DE:B3:C2:A3,,
출금,설진우045,우리은행,165-345-3145,2024-01-21,15:45:28,이체,종로지점,,0,피해금,1000000,9155566,우리은행,서유진,109-209-3009,ATM9029,203.0.113.49,5F:B2:A5:EF:8C:52,,
출금,양준석070,농협,190-370-3170,2024-04-10,23:25:21,이체,여의도지점,,0,생활비,392275,2431277,농협,남지연000,120-300-3100,ATM8166,203.0.113.134,6F:BD:11:E8:0C:B2,,
출금,마준호043,국민은행,163-343-3143,2024-04-16,01:11:14,이체,여의도지점,,0,생활비,669629,5254731,우리은행,장도윤031,151-331-3131,ATM2662,203.0.113.217,5B:4E:96:F3:81:0B,,
출금,유태경040,카카오뱅크,160-340-3140,2024-06-28,17:17:35,이체,역삼지점,,0,생활비,47929,9339704,카카오뱅크,설진우061,181-361-3161,ATM2861,203.0.113.115,60:68:6C:CF:34:0D,,
출금,남지연032,하나은행,152-332-3132,2024-01-25,19:03:42,이체,강남지점,,0,피해금,3000000,11015045,신한은행,신소희,115-215-3015,ATM1323,203.0.113.13,3B:D5:E3:C2:3F:81,,
출금,변서연028,농협,148-328-3128,2024-01-01,16:19:33,이체,여의도지점,,0,생활비,119148,1388802,우리은행,서유진,109-209-3009,ATM1596,203.0.113.98,D4:16:1E:5D:C7:03,,
출금,한지우,국민은행,107-207-3007,2024-09-10,20:03:16,이체,역삼지점,,0,생활비,179907,6570987,토스뱅크,마준호027,147-327-3127,ATM4001,203.0.113.47,B1:28:D8:80:44:78,,
출금,이영희,신한은행,101-201-3001,2024-08-18,20:37:06,이체,강남지점,,0,최종상납,5000000,3717881,국민은행,김철수,100-200-3000,ATM4074,203.0.113.108,55:C1:6E:B2:6B:61,,
출금,장도윤015,국민은행,135-315-3115,2024-06-08,23:43:42,이체,여의도지점,,0,생활비,187855,10407060,카카오뱅크,양준석054,174-354-3154,ATM9938,203.0.113.134,DC:F5:C9:58:26:46,,
출금,전성호068,카카오뱅크,188-368-3168,2024-02-01,19:36:46,이체,여의도지점,,0,생활비,256910,11859111,우리은행,전성호052,172-352-3152,ATM3465,203.0.113.134,AA:A6:8D:3E:E4:68,,
출금,장도윤047,카카오뱅크,167-347-3147,2024-07-22,20:59:07,이체,강남지점,,0,피해금,3000000,4109047,국민은행,문재혁,114-214-3014,ATM7102,203.0.113.126,E4:5A:F2:B3:B0:53,,
출금,권태영,우리은행,116-216-3016,2024-06-17,01:41:39,이체,여의도지점,,0,집금,1000000,5501176,카카오뱅크,정하늘,104-204-3004,ATM3118,203.0.113.55,18:90:A5:1C:24:C3,,
출금,문재혁,국민은행,114-214-3014,2024-04-16,09:44:47,이체,강남지점,,0,집금,5000000,11241350,우리은행,박민수,102-202-3002,ATM8911,203.0.113.34,58:66:50:FB:33:D4,,
출금,이영희,신한은행,101-201-3001,2024-08-04,08:16:40,이체,역삼지점,,0,최종상납,5000000,1452429,국민은행,김철수,100-200-3000,ATM3322,203.0.113.18,8C:CF:29:98:E7:D6,,
출금,전성호020,토스뱅크,140-320-3120,2024-01-16,10:13:45,이체,역삼지점,,0,생활비,313421,10606878,토스뱅크,차미래055,175-355-3155,ATM8377,203.0.113.51,DB:B9:68:86:43:6D,,
출금,변서연028,농협,148-328-3128,2024-05-15,04:43:07,이체,역삼지점,,0,생활비,101221,13546870,국민은행,노시우057,177-357-3157,ATM8737,203.0.113.74,E6:5A:FF:74:59:49,,
출금,도하린074,하나은행,194-374-3174,2024-08-09,04:16:55,이체,여의도지점,,0,생활비,780670,10162589,농협,안채원014,134-314-3114,ATM6022,203.0.113.163,F0:D7:56:64:C9:91,,
출금,정하늘,카카오뱅크,104-204-3004,2024-08-23,14:36:02,이체,강남지점,,0,상납,5000000,4880358,신한은행,이영희,101-201-3001,ATM8476,203.0.113.89,98:C8:59:D4:7F:5B,,
출금,문재혁,국민은행,114-214-3014,2024-08-15,00:14:47,이체,강남지점,,0,집금,1000000,12774192,하나은행,최지훈,103-203-3003,ATM5606,203.0.113.175,B7:62:2E:9B:71:77,,
출금,마준호027,토스뱅크,147-327-3127,2024-06-26,05:32:30,이체,역삼지점,,0,생활비,202125,5659862,카카오뱅크,마준호075,195-375-3175,ATM8482,203.0.113.51,7F:32:71:7E:0A:F6,,
출금,류하준002,신한은행,122-302-3102,2024-03-17,04:08:46,이체,강남지점,,0,생활비,16470,2889947,카카오뱅크,변서연012,132-312-3112,ATM7484,203.0.113.144,6F:15:A3:31:12:3E,,
출금,송우진049,농협,169-349-3149,2024-03-31,03:11:37,이체,강남지점,,0,생활비,59763,9041823,국민은행,설진우029,149-329-3129,ATM3604,203.0.113.50,D0:63:F2:44:A9:39,,
출금,송우진017,우리은행,137-317-3117,2024-06-02,12:53:47,이체,종로지점,,0,생활비,147052,4760580,토스뱅크,마준호027,147-327-3127,ATM8769,203.0.113.30,13:C2:18:C9:1F:DC,,
출금,마준호027,토스뱅크,147-327-3127,2024-08-15,12:20:52,이체,역삼지점,,0,생활비,203264,12817754,우리은행,류하준066,186-366-3166,ATM5841,203.0.113.139,1A:5B:99:C7:C8:57,,
출금,송우진001,국민은행,121-301-3101,2024-02-09,19:33:17,이체,강남지점,,0,생활비,216974,1067515,하나은행,안채원046,166-346-3146,ATM6615,203.0.113.8,E5:A5:A3:01:84:A3,,
출금,양준석070,농협,190-370-3170,2024-07-24,01:58:47,이체,강남지점,,0,생활비,11639,12409415,카카오뱅크,변서연012,132-312-3112,ATM9045,203.0.113.12,13:BA:4D:40:29:88,,
출금,장도윤015,국민은행,135-315-3115,2024-06-07,14:41:01,이체,역삼지점,,0,생활비,183747,4903563,카카오뱅크,설진우061,181-361-3161,ATM5492,203.0.113.206,D7:6E:70:5E:92:C1,,
출금,변서연044,신한은행,164-344-3144,2024-01-06,20:12:44,이체,종로지점,,0,피해금,500000,4318417,신한은행,신소희,115-215-3015,ATM2111,203.0.113.79,99:A5:03:3A:AA:AE,,
출금,차미래007,농협,127-307-3107,2024-08-11,08:54:08,이체,종로지점,,0,생활비,154790,14613854,토스뱅크,남지연048,168-348-3148,ATM2613,203.0.113.130,AF:5E:B9:BA:EF:D6,,
출금,류하준050,국민은행,170-350-3150,2024-08-09,14:14:49,이체,강남지점,,0,생활비,187508,2912731,하나은행,남지연032,152-332-3132,ATM3803,203.0.113.11,99:2A:F7:AD:6A:0B,,
출금,차미래007,농협,127-307-3107,2024-03-19,22:34:50,이체,강남지점,,0,피해금,1000000,2161034,국민은행,한지우,107-207-3007,ATM8992,203.0.113.60,A2:B1:E0:62:0A:C1,,
출금,설진우029,국민은행,149-329-3129,2024-07-10,09:18:05,이체,종로지점,,0,생활비,539115,4240965,농협,차미래007,127-307-3107,ATM7875,203.0.113.168,DC:1B:5C:08:65:2C,,
출금,차미래023,신한은행,143-323-3123,2024-03-16,01:18:34,이체,여의도지점,,0,생활비,533226,9460578,카카오뱅크,변서연012,132-312-3112,ATM1808,203.0.113.169,99:34:C7:71:16:73,,
출금,양준석038,우리은행,158-338-3138,2024-01-20,18:20:04,이체,종로지점,,0,생활비,243795,6647618,하나은행,남지연032,152-332-3132,ATM7568,203.0.113.56,08:1F:C9:66:C7:4A,,
출금,노시우057,국민은행,177-357-3157,2024-09-18,14:04:20,이체,여의도지점,,0,생활비,183749,6187345,토스뱅크,안채원062,182-362-3162,ATM8069,203.0.113.169,BC:EC:97:B4:FD:AE,,
출금,정하늘,카카오뱅크,104-204-3004,2024-05-24,17:17:38,이체,강남지점,,0,상납,5000000,854690,신한은행,이영희,101-201-3001,ATM3797,203.0.113.82,C7:5C:B0:CE:F4:41,,
출금,장도윤063,농협,183-363-3163,2024-03-26,01:09:19,이체,종로지점,,0,생활비,653697,13886067,우리은행,유태경024,144-324-3124,ATM5405,203.0.113.4,F4:78:33:F7:29:00,,
출금,안채원062,토스뱅크,182-362-3162,2024-01-04,16:56:08,이체,여의도지점,,0,피해금,3000000,2828404,국민은행,문재혁,114-214-3014,ATM4768,203.0.113.20,8F:6C:4C:5F:50:B9,,
출금,송우진017,우리은행,137-317-3117,2024-07-16,19:56:16,이체,여의도지점,,0,생활비,671310,3447070,하나은행,변서연060,180-360-3160,ATM1421,203.0.113.132,48:99:1D:60:B9:7B,,
출금,차미래071,국민은행,191-371-3171,2024-09-02,12:21:16,이체,강남지점,,0,생활비,510777,2299257,하나은행,변서연060,180-360-3160,ATM4676,203.0.113.77,F1:3E:90:B0:3A:62,,
출금,황미경003,우리은행,123-303-3103,2024-08-08,14:16:39,이체,강남지점,,0,생활비,482281,6351591,농협,고은비021,141-321-3121,ATM5933,203.0.113.32,4F:4E:FB:4B:F7:CB,,
출금,문재혁,국민은행,114-214-3014,2024-06-05,02:05:50,이체,여의도지점,,0,생활비,653695,3898224,카카오뱅크,황미경019,139-319-3119,ATM3940,203.0.113.144,4C:4D:B9:39:C3:83,,
출금,고은비053,하나은행,173-353-3153,2024-08-23,07:33:25,이체,종로지점,,0,생활비,429148,6427248,국민은행,전성호036,156-336-3136,ATM1166,203.0.113.77,8E:87:DC:FF:74:6A,,
출금,차미래055,토스뱅크,175-355-3155,2024-02-02,20:17:32,이체,역삼지점,,0,생활비,753212,11784854,하나은행,고은비053,173-353-3153,ATM5332,203.0.113.168,7B:D5:9A:AF:26:E3,,
출금,변서연044,신한은행,164-344-3144,2024-02-05,11:26:35,이체,여의도지점,,0,생활비,134600,2333431,우리은행,전성호052,172-352-3152,ATM3167,203.0.113.180,7A:1F:EE:0E:D6:AB,,
출금,안채원046,하나은행,166-346-3146,2024-02-28,02:12:26,이체,종로지점,,0,생활비,580001,14413520,하나은행,전성호004,124-304-3104,ATM1315,203.0.113.62,8C:80:8B:60:F2:ED,,
출금,장도윤015,국민은행,135-315-3115,2024-08-13,11:41:39,이체,종로지점,,0,생활비,570796,5514210,하나은행,노시우025,145-325-3125,ATM5577,203.0.113.42,5B:34:61:7E:4D:93,,
출금,전성호020,토스뱅크,140-320-3120,2024-07-18,15:35:01,이체,강남지점,,0,생활비,64511,11444622,국민은행,설진우029,149-329-3129,ATM5578,203.0.113.99,FB:13:2B:8D:27:4D,,
출금,차미래007,농협,127-307-3107,2024-08-06,20:47:13,이체,역삼지점,,0,생활비,646747,11826717,농협,장도윤063,183-363-3163,ATM1378,203.0.113.204,5C:51:B2:34:EF:C6,,
출금,황미경003,우리은행,123-303-3103,2024-03-03,06:55:08,이체,강남지점,,0,생활비,493420,4906472,국민은행,송우진001,121-301-3101,ATM5474,203.0.113.243,84:B3:D6:E8:F7:24,,
출금,정하늘,카카오뱅크,104-204-3004,2024-04-15,10:26:49,이체,역삼지점,,0,생활비,21125,4037333,하나은행,노시우025,145-325-3125,ATM8390,203.0.113.210,5F:8C:CB:89:A6:CB,,
출금,안채원078,국민은행,198-378-3178,2024-01-13,05:15:42,이체,강남지점,,0,생활비,403071,5855871,우리은행,류하준066,186-366-3166,ATM1498,203.0.113.216,D9:DE:E3:30:81:AD,,
출금,남지연000,농협,120-300-3100,2024-06-18,19:09:28,이체,강남지점,,0,생활비,555015,4383449,카카오뱅크,마준호075,195-375-3175,ATM4659,203.0.113.176,D4:8A:F0:81:69:9C,,
출금,최지훈,하나은행,103-203-3003,2024-04-05,12:22:00,이체,강남지점,,0,상납,7500000,7277688,신한은행,이영희,101-201-3001,ATM9061,203.0.113.51,2B:4E:D2:3F:F9:03,,
출금,남지연032,하나은행,152-332-3132,2024-02-23,13:09:27,이체,역삼지점,,0,생활비,321173,2057241,카카오뱅크,황미경019,139-319-3119,ATM9150,203.0.113.120,F0:8B:8B:4B:5C:4A,,
출금,황미경019,카카오뱅크,139-319-3119,2024-02-06,12:09:37,이체,여의도지점,,0,생활비,157733,296787,국민은행,안채원078,198-378-3178,ATM6015,203.0.113.178,5E:F8:BF:FD:36:1D,,
출금,전성호036,국민은행,156-336-3136,2024-08-29,14:08:16,이체,여의도지점,,0,생활비,319261,12119055,토스뱅크,양준석006,126-306-3106,ATM5488,203.0.113.234,F6:4C:6C:97:34:05,,
출금,유태경008,국민은행,128-308-3108,2024-02-17,03:37:21,이체,종로지점,,0,생활비,740817,12524921,토스뱅크,차미래055,175-355-3155,ATM4608,203.0.113.7,7D:FA:69:3A:61:82,,
출금,류하준002,신한은행,122-302-3102,2024-01-20,05:46:24,이체,강남지점,,0,생활비,291613,12560202,국민은행,마준호043,163-343-3143,ATM3950,203.0.113.134,9A:D3:B6:A9:48:2E,,
출금,홍예린,농협,113-213-3013,2024-04-26,13:07:48,이체,종로지점,,0,집금,5000000,2123922,우리은행,박민수,102-202-3002,ATM8633,203.0.113.29,45:FD:B8:93:14:2A,,
출금,류하준066,우리은행,186-366-3166,2024-07-14,04:03:42,이체,강남지점,,0,피해금,300000,3403806,신한은행,강민재,108-208-3008,ATM5374,203.0.113.193,52:92:80:4A:1F:97,,
출금,설진우045,우리은행,165-345-3145,2024-07-20,03:21:04,이체,종로지점,,0,생활비,607177,3285609,카카오뱅크,황미경019,139-319-3119,ATM7751,203.0.113.156,EA:81:B1:E8:6C:A2,,
출금,양준석022,국민은행,142-322-3122,2024-03-09,20:33:34,이체,종로지점,,0,피해금,2000000,13225700,농협,홍예린,113-213-3013,ATM8972,203.0.113.77,80:18:CB:32:53:1E,,
출금,안채원062,토스뱅크,182-362-3162,2024-04-02,20:26:23,이체,역삼지점,,0,생활비,710832,3605937,우리은행,장도윤031,151-331-3131,ATM5188,203.0.113.163,DB:BD:B9:90:DB:20,,
출금,문재혁,국민은행,114-214-3014,2024-03-01,07:45:13,이체,역삼지점,,0,집금,2500000,14510898,카카오뱅크,정하늘,104-204-3004,ATM5361,203.0.113.74,FD:C3:42:DC:69:6E,,
출금,안채원046,하나은행,166-346-3146,2024-02-11,14:48:49,이체,종로지점,,0,피해금,1000000,10918155,신한은행,신소희,115-215-3015,ATM4327,203.0.113.46,14:C4:61:99:C7:36,,
출금,임수빈,카카오뱅크,111-211-3011,2024-08-20,21:48:35,이체,역삼지점,,0,집금,5000000,14828992,카카오뱅크,정하늘,104-204-3004,ATM1304,203.0.113.161,5F:FF:6D:EF:89:DE,,
출금,황미경051,신한은행,171-351-3151,2024-06-03,10:51:32,이체,종로지점,,0,생활비,769066,11982976,국민은행,양준석022,142-322-3122,ATM7165,203.0.113.190,69:E4:23:8F:EC:FE,,
출금,설진우013,토스뱅크,133-313-3113,2024-05-16,18:21:39,이체,역삼지점,,0,생활비,370744,9745978,국민은행,장도윤015,135-315-3115,ATM2343,203.0.113.195,F2:37:C2:18:22:78,,
출금,임수빈,카카오뱅크,111-211-3011,2024-05-22,18:53:44,이체,강남지점,,0,생활비,473939,2044808,카카오뱅크,유태경040,160-340-3140,ATM8835,203.0.113.112,E0:AA:BE:0B:14:8E,,
출금,전성호052,우리은행,172-352-3152,2024-06-14,16:38:48,이체,강남지점,,0,생활비,373866,10880125,국민은행,류하준050,170-350-3150,ATM7516,203.0.113.83,CB:FE:44:53:67:56,,
출금,남지연000,농협,120-300-3100,2024-05-23,15:30:37,이체,역삼지점,,0,생활비,570927,5764507,토스뱅크,변서연076,196-376-3176,ATM9445,203.0.113.125,B5:70:ED:23:BE:DA,,
출금,안채원046,하나은행,166-346-3146,2024-04-26,11:54:55,이체,강남지점,,0,생활비,292050,8016621,하나은행,마준호011,131-311-3111,ATM3141,203.0.113.167,65:C3:BB:16:86:9F,,
출금,유태경072,신한은행,192-372-3172,2024-07-30,06:25:29,이체,역삼지점,,0,생활비,702299,8530654,국민은행,남지연064,184-364-3164,ATM2114,203.0.113.226,D8:C6:05:07:C1:CC,,
출금,마준호075,카카오뱅크,195-375-3175,2024-10-05,13:04:51,이체,종로지점,,0,생활비,133451,13921692,하나은행,변서연060,180-360-3160,ATM3150,203.0.113.46,70:BC:A8:97:BA:5C,,
출금,장도윤047,카카오뱅크,167-347-3147,2024-07-16,17:43:00,이체,강남지점,,0,생활비,536821,14926229,신한은행,도하린058,178-358-3158,ATM6776,203.0.113.87,22:43:CA:F5:D9:85,,
출금,마준호011,하나은행,131-311-3111,2024-04-05,05:34:01,이체,종로지점,,0,생활비,451724,5069216,국민은행,노시우057,177-357-3157,ATM2134,203.0.113.126,BD:88:10:31:C6:7E,,
출금,양준석022,국민은행,142-322-3122,2024-07-03,23:23:16,이체,역삼지점,,0,생활비,656972,11695481,신한은행,안채원030,150-330-3130,ATM5558,203.0.113.66,5D:2E:7B:02:3C:3D,,
